NTDID,Agency,MODE,TOS,Active,HQ City,HQ State,UZA,UZAName,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
8028,Cache Valley Transit District,MB,DO,Active,Logan,UT,318,"Logan, UT",38,"76,187",33,"80,000",2010,12,2010,"6,740,910","1,898,848",3.5,,"$3,477,894",$1.80,
8028,Cache Valley Transit District,MB,PT,Active,Logan,UT,318,"Logan, UT",38,"76,187",33,"80,000",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
8106,North Front Range Metropolitan Planning Organization,VP,DO,Active,Fort Collins,CO,146,"Fort Collins, CO",84,"206,757",53,"137,200",2010,9,2010,"9,273,762","164,318",56.4,"$832,987","$1,277,428",$7.80,$5.10
8107,The University of Montana - ASUM Transportation,MB,DO,Active,Missoula,MT,343,"Missoula, MT",36,"69,491",6,"80,000",2010,6,2010,"695,675","387,995",1.8,$0,"$410,830",$1.10,$0.00
8108,Denver Regional Council of Governments,VP,PT,Active,Denver,CO,20,"Denver-Aurora, CO",499,"1,984,889",717,"2,803,394",2010,12,2010,"3,497,999","129,602",27.0,"$288,445","$634,891",$4.90,$2.20
8109,"VPSI, Inc. - Denver",VP,DO,,,,,,0,0,0,0,0,0,0,0,0,0.0,$0,$0,$0.00,$0.00
9001,Regional Transportation Commission of Washoe County,CB,PT,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9001,Regional Transportation Commission of Washoe County,DR,PT,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,"1,429,521","205,815",6.9,"$633,884","$5,946,199",$28.90,$3.10
9001,Regional Transportation Commission of Washoe County,DT,PT,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,"121,699","15,974",7.6,"$46,327","$479,236",$30.00,$2.90
9001,Regional Transportation Commission of Washoe County,MB,DO,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,"23,753,700","7,474,905",3.2,"$6,024,823","$25,203,364",$3.40,$0.80
9001,Regional Transportation Commission of Washoe County,MB,PT,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9001,Regional Transportation Commission of Washoe County,RB,PT,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9001,Regional Transportation Commission of Washoe County,VP,PT,Active,Reno,NV,101,"Reno, NV",119,"303,689",136,"319,977",2010,6,2010,"871,708","16,224",53.7,"$41,601","$61,380",$3.80,$2.60
9002,City and County of Honolulu Department of Transportation Services,DR,DO,Active,Honolulu,HI,51,"Honolulu, HI",154,"718,182",277,"909,863",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9002,City and County of Honolulu Department of Transportation Services,DR,PT,Active,Honolulu,HI,51,"Honolulu, HI",154,"718,182",277,"909,863",2010,6,2010,"9,485,410","790,357",12.0,"$1,509,371","$30,197,994",$38.20,$1.90
9002,City and County of Honolulu Department of Transportation Services,DT,PT,Active,Honolulu,HI,51,"Honolulu, HI",154,"718,182",277,"909,863",2010,6,2010,"391,689","92,234",4.2,"$184,468","$1,986,162",$21.50,$2.00
9002,City and County of Honolulu Department of Transportation Services,FB,PT,Active,Honolulu,HI,51,"Honolulu, HI",154,"718,182",277,"909,863",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9002,City and County of Honolulu Department of Transportation Services,MB,DO,Active,Honolulu,HI,51,"Honolulu, HI",154,"718,182",277,"909,863",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9002,City and County of Honolulu Department of Transportation Services,MB,PT,Active,Honolulu,HI,51,"Honolulu, HI",154,"718,182",277,"909,863",2010,6,2010,"386,224,966","73,158,620",5.3,"$45,874,670","$162,938,207",$2.20,$0.60
9003,San Francisco Bay Area Rapid Transit District,DR,PT,Active,Oakland,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",93,"833,762",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9003,San Francisco Bay Area Rapid Transit District,HR,DO,Active,Oakland,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",93,"833,762",2010,6,2010,"1,390,909,655","108,297,950",12.8,"$331,361,008","$463,074,086",$4.30,$3.10
9004,Golden Empire Transit District,DR,DO,Active,Bakersfield,CA,82,"Bakersfield, CA",110,"396,125",98,"459,461",2010,6,2010,"489,751","64,939",7.5,"$124,624","$1,244,122",$19.20,$1.90
9004,Golden Empire Transit District,MB,DO,Active,Bakersfield,CA,82,"Bakersfield, CA",110,"396,125",98,"459,461",2010,6,2010,"25,971,574","7,294,493",3.6,"$4,857,638","$21,424,132",$2.90,$0.70
9006,Santa Cruz Metropolitan Transit District,CB,DO,Active,Santa Cruz,CA,183,"Santa Cruz, CA",55,"157,348",446,"254,538",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9006,Santa Cruz Metropolitan Transit District,DR,DO,Active,Santa Cruz,CA,183,"Santa Cruz, CA",55,"157,348",446,"254,538",2010,6,2010,"563,686","82,170",6.9,"$218,049","$3,937,586",$47.90,$2.70
9006,Santa Cruz Metropolitan Transit District,DR,PT,Active,Santa Cruz,CA,183,"Santa Cruz, CA",55,"157,348",446,"254,538",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9006,Santa Cruz Metropolitan Transit District,DT,PT,Active,Santa Cruz,CA,183,"Santa Cruz, CA",55,"157,348",446,"254,538",2010,6,2010,"76,012","11,875",6.4,"$20,554","$408,680",$34.40,$1.70
9006,Santa Cruz Metropolitan Transit District,MB,DO,Active,Santa Cruz,CA,183,"Santa Cruz, CA",55,"157,348",446,"254,538",2010,6,2010,"36,321,209","5,745,945",6.3,"$7,761,583","$31,882,599",$5.50,$1.40
9007,Modesto Area Express,DR,PT,Active,Modesto,CA,100,"Modesto, CA",86,"310,945",41,"203,000",2010,6,2010,"796,637","114,624",7.0,"$255,761","$1,830,340",$16.00,$2.20
9007,Modesto Area Express,MB,PT,Active,Modesto,CA,100,"Modesto, CA",86,"310,945",41,"203,000",2010,6,2010,"10,868,850","3,145,445",3.5,"$2,188,264","$10,417,161",$3.30,$0.70
9008,Santa Monica's Big Blue Bus,DR,PT,Active,Santa Monica,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",51,"458,506",2010,6,2010,"62,255","25,193",2.5,$0,"$599,173",$23.80,$0.00
9008,Santa Monica's Big Blue Bus,MB,DO,Active,Santa Monica,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",51,"458,506",2010,6,2010,"76,035,407","22,350,252",3.4,"$11,118,841","$60,715,924",$2.70,$0.50
9009,San Mateo County Transit District,DR,PT,Active,San Carlos,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",97,"737,100",2010,6,2010,"2,663,779","292,723",9.1,"$428,702","$11,855,738",$40.50,$1.50
9009,San Mateo County Transit District,DT,PT,Active,San Carlos,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",97,"737,100",2010,6,2010,"294,632","28,330",10.4,"$64,094","$1,654,314",$58.40,$2.30
9009,San Mateo County Transit District,MB,DO,Active,San Carlos,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",97,"737,100",2010,6,2010,"48,380,345","11,251,243",4.3,"$11,938,295","$79,297,323",$7.00,$1.10
9009,San Mateo County Transit District,MB,PT,Active,San Carlos,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",97,"737,100",2010,6,2010,"24,070,172","3,170,304",7.6,"$6,351,083","$19,231,907",$6.10,$2.00
9010,Torrance Transit System,DR,PT,Active,Torrance,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",103,"606,847",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9010,Torrance Transit System,DT,PT,Active,Torrance,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",103,"606,847",2010,6,2010,"353,251","75,608",4.7,"$165,798","$1,201,465",$15.90,$2.20
9010,Torrance Transit System,MB,DO,Active,Torrance,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",103,"606,847",2010,6,2010,"14,765,010","3,474,008",4.3,"$2,975,194","$21,033,557",$6.10,$0.90
9010,Torrance Transit System,MB,PT,Active,Torrance,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",103,"606,847",2010,6,2010,"1,063,680","92,979",11.4,"$157,994","$1,229,154",$13.20,$1.70
9012,San Joaquin Regional Transit District,CB,PT,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9012,San Joaquin Regional Transit District,DR,DO,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,"184,343","34,651",5.3,"$81,105","$1,720,277",$49.60,$2.30
9012,San Joaquin Regional Transit District,DR,PT,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,"2,498",334,7.5,$446,"$3,363",$10.10,$1.30
9012,San Joaquin Regional Transit District,DT,PT,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,"58,557","11,007",5.3,"$12,618","$353,145",$32.10,$1.10
9012,San Joaquin Regional Transit District,MB,DO,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,"27,343,204","4,303,166",6.4,"$4,802,806","$27,864,844",$6.50,$1.10
9012,San Joaquin Regional Transit District,MB,PT,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9012,San Joaquin Regional Transit District,RB,DO,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9012,San Joaquin Regional Transit District,VP,DO,Active,Stockton,CA,99,"Stockton, CA",74,"313,392","1,489","564,539",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9013,Santa Clara Valley Transportation Authority,DR,PT,Active,San Jose,CA,24,"San Jose, CA",260,"1,538,312",326,"1,880,876",2010,6,2010,"9,005,424","930,156",9.7,"$2,772,448","$28,691,662",$30.80,$3.00
9013,Santa Clara Valley Transportation Authority,LR,DO,Active,San Jose,CA,24,"San Jose, CA",260,"1,538,312",326,"1,880,876",2010,6,2010,"50,000,272","9,749,879",5.1,"$8,610,634","$56,685,665",$5.80,$0.90
9013,Santa Clara Valley Transportation Authority,MB,DO,Active,San Jose,CA,24,"San Jose, CA",260,"1,538,312",326,"1,880,876",2010,6,2010,"142,754,290","31,983,494",4.5,"$28,246,309","$201,267,916",$6.30,$0.90
9013,Santa Clara Valley Transportation Authority,MB,PT,Active,San Jose,CA,24,"San Jose, CA",260,"1,538,312",326,"1,880,876",2010,6,2010,"942,641","227,345",4.1,$0,"$1,285,730",$5.70,$0.00
9014, Alameda-Contra Costa Transit District,DR,PT,Active,Oakland,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",364,"1,415,129",2010,6,2010,"6,783,342","710,951",9.5,"$2,118,589","$31,290,662",$44.00,$3.00
9014, Alameda-Contra Costa Transit District,MB,DO,Active,Oakland,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",364,"1,415,129",2010,6,2010,"173,601,572","61,390,737",2.8,"$53,236,385","$299,691,000",$4.90,$0.90
9014, Alameda-Contra Costa Transit District,MB,PT,Active,Oakland,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",364,"1,415,129",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9015,San Francisco Municipal Railway,CC,DO,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",49,"845,559",2010,6,2010,"10,053,270","8,008,382",1.3,"$25,592,749","$57,049,318",$7.10,$3.20
9015,San Francisco Municipal Railway,DR,PT,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",49,"845,559",2010,6,2010,"4,390,510","513,900",8.5,"$837,936","$9,462,647",$18.40,$1.60
9015,San Francisco Municipal Railway,DT,PT,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",49,"845,559",2010,6,2010,"2,296,284","524,870",4.4,"$838,607","$9,470,220",$18.00,$1.60
9015,San Francisco Municipal Railway,LR,DO,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",49,"845,559",2010,6,2010,"131,367,637","49,396,925",2.7,"$38,087,880","$169,225,292",$3.40,$0.80
9015,San Francisco Municipal Railway,MB,DO,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",49,"845,559",2010,6,2010,"208,583,736","91,609,190",2.3,"$70,635,973","$243,149,950",$2.70,$0.80
9015,San Francisco Municipal Railway,TB,DO,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",49,"845,559",2010,6,2010,"98,408,642","66,967,743",1.5,"$51,635,995","$147,949,471",$2.20,$0.80
9016,"Golden Gate Bridge, Highway and Transportation District",DR,PT,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",160,"815,000",2010,6,2010,"1,169,472","118,336",9.9,"$270,218","$4,180,375",$35.30,$2.30
9016,"Golden Gate Bridge, Highway and Transportation District",FB,DO,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",160,"815,000",2010,6,2010,"21,208,938","1,922,095",11.0,"$10,696,982","$20,332,209",$10.60,$5.60
9016,"Golden Gate Bridge, Highway and Transportation District",MB,DO,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",160,"815,000",2010,6,2010,"61,772,679","6,514,044",9.5,"$14,768,930","$64,515,748",$9.90,$2.30
9016,"Golden Gate Bridge, Highway and Transportation District",MB,PT,Active,San Francisco,CA,12,"San Francisco-Oakland, CA",527,"3,228,605",160,"815,000",2010,6,2010,"1,024,505","49,291",20.8,"$375,015","$549,779",$11.20,$7.60
9017,City of Santa Rosa,DR,PT,Active,Santa Rosa,CA,111,"Santa Rosa, CA",102,"285,408",51,"163,436",2010,6,2010,"201,577","43,821",4.6,"$68,502","$1,160,994",$26.50,$1.60
9017,City of Santa Rosa,MB,DO,Active,Santa Rosa,CA,111,"Santa Rosa, CA",102,"285,408",51,"163,436",2010,6,2010,"9,381,060","2,886,480",3.3,"$1,763,220","$9,848,666",$3.40,$0.60
9017,City of Santa Rosa,MB,PT,Active,Santa Rosa,CA,111,"Santa Rosa, CA",102,"285,408",51,"163,436",2010,6,2010,"25,906","4,888",5.3,"$65,800","$70,058",$14.30,$13.50
9019,Sacramento Regional Transit District,DR,PT,Active,Sacramento,CA,28,"Sacramento, CA",369,"1,393,498",277,"1,097,932",2010,6,2010,"2,543,580","294,306",8.6,"$1,161,430","$12,926,345",$43.90,$3.90
9019,Sacramento Regional Transit District,LR,DO,Active,Sacramento,CA,28,"Sacramento, CA",369,"1,393,498",277,"1,097,932",2010,6,2010,"82,500,482","15,317,881",5.4,"$14,452,250","$47,846,225",$3.10,$0.90
9019,Sacramento Regional Transit District,MB,DO,Active,Sacramento,CA,28,"Sacramento, CA",369,"1,393,498",277,"1,097,932",2010,6,2010,"61,417,090","17,579,268",3.5,"$16,411,451","$75,072,566",$4.30,$0.90
9020,Santa Barbara Metropolitan Transit District,CB,DO,Active,Santa Barbara,CA,155,"Santa Barbara, CA",60,"196,263",56,"200,772",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9020,Santa Barbara Metropolitan Transit District,DR,PT,Active,Santa Barbara,CA,155,"Santa Barbara, CA",60,"196,263",56,"200,772",2010,6,2010,"271,450","45,445",6.0,"$142,177","$720,038",$15.80,$3.10
9020,Santa Barbara Metropolitan Transit District,MB,DO,Active,Santa Barbara,CA,155,"Santa Barbara, CA",60,"196,263",56,"200,772",2010,6,2010,"33,336,624","7,963,116",4.2,"$8,259,939","$21,155,862",$2.70,$1.00
9020,Santa Barbara Metropolitan Transit District,MB,PT,Active,Santa Barbara,CA,155,"Santa Barbara, CA",60,"196,263",56,"200,772",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9022,Norwalk Transit System,DR,DO,Active,Norwalk,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",37,"218,955",2010,6,2010,"63,265","22,754",2.8,"$18,023","$1,195,497",$52.50,$0.80
9022,Norwalk Transit System,DR,PT,Active,Norwalk,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",37,"218,955",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9022,Norwalk Transit System,DT,PT,Active,Norwalk,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",37,"218,955",2010,6,2010,"16,758","4,094",4.1,"$4,011","$78,700",$19.20,$1.00
9022,Norwalk Transit System,MB,DO,Active,Norwalk,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",37,"218,955",2010,6,2010,"7,810,933","2,232,333",3.5,"$1,328,886","$10,052,403",$4.50,$0.60
9022,Norwalk Transit System,MB,PT,Active,Norwalk,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",37,"218,955",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9023,Long Beach Transit,DR,PT,Active,Long Beach,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",98,"800,000",2010,6,2010,"238,301","49,049",4.9,"$85,831","$1,129,707",$23.00,$1.70
9023,Long Beach Transit,FB,PT,Active,Long Beach,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",98,"800,000",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9023,Long Beach Transit,MB,DO,Active,Long Beach,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",98,"800,000",2010,6,2010,"89,667,479","28,556,522",3.1,"$16,257,487","$68,818,357",$2.40,$0.60
9024,City of La Mirada Transit,DR,DO,Active,La Mirada,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",8,"51,754",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9024,City of La Mirada Transit,DR,PT,Active,La Mirada,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",8,"51,754",2010,6,2010,"133,755","46,340",2.9,"$35,830","$1,070,552",$23.10,$0.80
9024,City of La Mirada Transit,MB,DO,Active,La Mirada,CA,2,"Los Angeles-Long Beach-Santa Ana, CA","1,668","11,789,487",8,"51,754",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9026,San Diego Metropolitan Transit System,DR,PT,Active,San Diego,CA,15,"San Diego, CA",782,"2,674,436",716,"1,960,088",2010,6,2010,"3,307,578","429,419",7.7,"$1,842,101","$11,446,856",$26.70,$4.30
9026,San Diego Metropolitan Transit System,LR,DO,Active,San Diego,CA,15,"San Diego, CA",782,"2,674,436",716,"1,960,088",2010,6,2010,"186,509,312","30,468,981",6.1,"$33,049,792","$60,912,964",$2.00,$1.10
9026,San Diego Metropolitan Transit System,MB,DO,Active,San Diego,CA,15,"San Diego, CA",782,"2,674,436",716,"1,960,088",2010,6,2010,"98,162,772","26,920,502",3.6,"$26,708,013","$85,031,481",$3.20,$1.00
9026,San Diego Metropolitan Transit System,MB,PT,Active,San Diego,CA,15,"San Diego, CA",782,"2,674,436",716,"1,960,088",2010,6,2010,"75,928,986","21,558,924",3.5,"$22,567,702","$46,590,432",$2.20,$1.00
9027,Fresno Area Express,DR,PT,Active,Fresno,CA,64,"Fresno, CA",139,"554,923",133,"502,303",2010,6,2010,"1,260,569","238,707",5.3,"$159,434","$5,979,628",$25.10,$0.70
9027,Fresno Area Express,MB,DO,Active,Fresno,CA,64,"Fresno, CA",139,"554,923",133,"502,303",2010,6,2010,"41,251,885","17,589,425",2.3,"$8,655,263","$37,043,267",$2.10,$0.50
9028,City of Vallejo Transportation Program,DR,PT,Active,Vallejo,CA,181,"Vallejo, CA",34,"158,967",48,"210,000",2010,6,2010,"114,175","25,890",4.4,"$185,101","$1,181,333",$45.60,$7.10
9028,City of Vallejo Transportation Program,FB,PT,Active,Vallejo,CA,181,"Vallejo, CA",34,"158,967",48,"210,000",2010,6,2010,"15,007,208","577,299",26.0,"$6,196,867","$10,498,299",$18.20,$10.70
9028,City of Vallejo Transportation Program,MB,PT,Active,Vallejo,CA,181,"Vallejo, CA",34,"158,967",48,"210,000",2010,6,2010,"14,557,580","1,494,891",9.7,"$2,977,811","$9,945,938",$6.70,$2.00
9029,Omnitrans,DR,PT,Active,San Bernardino,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816",456,"1,450,000",2010,6,2010,"4,539,931","444,706",10.2,"$1,283,427","$11,343,377",$25.50,$2.90
9029,Omnitrans,MB,DO,Active,San Bernardino,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816",456,"1,450,000",2010,6,2010,"66,789,651","14,306,566",4.7,"$12,958,585","$55,748,645",$3.90,$0.90
9029,Omnitrans,MB,PT,Active,San Bernardino,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816",456,"1,450,000",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9030,North County Transit District,CR,PT,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,"35,916,269","1,271,620",28.2,"$6,159,647","$15,387,944",$12.10,$4.80
9030,North County Transit District,DR,PT,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,"1,559,507","119,150",13.1,"$504,631","$3,932,079",$33.00,$4.20
9030,North County Transit District,DT,PT,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9030,North County Transit District,LR,PT,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,"18,400,478","2,117,920",8.7,"$2,076,377","$12,779,915",$6.00,$1.00
9030,North County Transit District,MB,DO,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,"34,873,198","7,018,361",5.0,"$7,490,714","$37,623,194",$5.40,$1.10
9030,North County Transit District,MB,PT,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,"4,008,944","806,815",5.0,"$861,116","$4,364,080",$5.40,$1.10
9030,North County Transit District,YR,PT,Active,Oceanside,CA,15,"San Diego, CA",782,"2,674,436",403,"850,000",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9031,Riverside Transit Agency,CB,DO,Active,Riverside,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816","2,725","1,700,356",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9031,Riverside Transit Agency,CB,PT,Active,Riverside,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816","2,725","1,700,356",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
9031,Riverside Transit Agency,DR,PT,Active,Riverside,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816","2,725","1,700,356",2010,6,2010,"4,084,165","331,238",12.3,"$1,077,845","$8,345,172",$25.20,$3.30
9031,Riverside Transit Agency,DT,PT,Active,Riverside,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816","2,725","1,700,356",2010,6,2010,"89,023","7,220",12.3,"$26,311","$351,566",$48.70,$3.60
9031,Riverside Transit Agency,MB,DO,Active,Riverside,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816","2,725","1,700,356",2010,6,2010,"38,312,253","6,245,550",6.1,"$6,172,361","$28,927,404",$4.60,$1.00
9031,Riverside Transit Agency,MB,PT,Active,Riverside,CA,25,"Riverside-San Bernardino, CA",439,"1,506,816","2,725","1,700,356",2010,6,2010,"10,755,179","1,350,071",8.0,"$2,009,936","$9,204,809",$6.80,$1.50
9032,City of Phoenix Public Transit Department dba Valley Metro,DR,DO,Active,Phoenix,AZ,13,"Phoenix-Mesa, AZ",799,"2,907,049",518,"1,665,320",2010,6,2010,"1,113,881","160,786",6.9,"$77,655","$3,778,806",$23.50,$0.50
9032,City of Phoenix Public Transit Department dba Valley Metro,DR,PT,Active,Phoenix,AZ,13,"Phoenix-Mesa, AZ",799,"2,907,049",518,"1,665,320",2010,6,2010,"3,103,623","358,386",8.7,"$926,216","$18,674,133",$52.10,$2.60
9032,City of Phoenix Public Transit Department dba Valley Metro,MB,PT,Active,Phoenix,AZ,13,"Phoenix-Mesa, AZ",799,"2,907,049",518,"1,665,320",2010,6,2010,"138,158,092","37,181,460",3.7,"$33,468,669","$152,284,513",$4.10,$0.90
9033,City of Tucson,DR,DO,Active,Tucson,AZ,50,"Tucson, AZ",291,"720,425",230,"544,000",2010,6,2010,"4,452,586","463,945",9.6,"$597,724","$13,257,191",$28.60,$1.30
9033,City of Tucson,MB,DO,Active,Tucson,AZ,50,"Tucson, AZ",291,"720,425",230,"544,000",2010,6,2010,"76,200,599","20,383,630",3.7,"$11,048,423","$50,558,768",$2.50,$0.50
9034,City of Glendale Transit,DR,DO,Active,Glendale,AZ,13,"Phoenix-Mesa, AZ",799,"2,907,049",58,"247,000",2010,6,2010,"431,078","89,808",4.8,"$103,991","$2,430,543",$27.10,$1.20
