NTDID,Agency,Active,SSW,UZA,UZA Name,Modes,TOS,JAN02,FEB02,MAR02,APR02,MAY02,JUN02,JUL02,AUG02,SEP02,OCT02,NOV02,DEC02,JAN03,FEB03,MAR03,APR03,MAY03,JUN03,JUL03,AUG03,SEP03,OCT03,NOV03,DEC03,JAN04,FEB04,MAR04,APR04,MAY04,JUN04,JUL04,AUG04,SEP04,OCT04,NOV04,DEC04,JAN05,FEB05,MAR05,APR05,MAY05,JUN05,JUL05,AUG05,SEP05,OCT05,NOV05,DEC05,JAN06,FEB06,MAR06,APR06,MAY06,JUN06,JUL06,AUG06,SEP06,OCT06,NOV06,DEC06,JAN07,FEB07,MAR07,APR07,MAY07,JUN07,JUL07,AUG07,SEP07,OCT07,NOV07,DEC07,JAN08,FEB08,MAR08,APR08,MAY08,JUN08,JUL08,AUG08,SEP08,OCT08,NOV08,DEC08,JAN09,FEB09,MAR09,APR09,MAY09,JUN09,JUL09,AUG09,SEP09,OCT09,NOV09,DEC09,JAN10,FEB10,MAR10,APR10,MAY10,JUN10,JUL10,AUG10,SEP10,OCT10,NOV10,DEC10,JAN11,FEB11,MAR11,APR11,MAY11,JUN11,JUL11,AUG11,SEP11,OCT11,NOV11,DEC11,JAN12,FEB12,MAR12,APR12,MAY12,JUN12,JUL12,AUG12,SEP12,OCT12,NOV12,DEC12,JAN13,FEB13,MAR13,APR13,MAY13,JUN13,JUL13,AUG13,SEP13,OCT13,NOV13,DEC13,JAN14,FEB14,MAR14,APR14,MAY14,JUN14,JUL14,AUG14,SEP14,OCT14,NOV14,DEC14,JAN15
9041,Montebello Bus Lines,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,55,55,55,55,55,55,55,55,55,55,55,55,,,,,,,,,,,,,52,52,52,52,52,52,52,52,52,54,54,54,54,54,54,54,54,54,54,54,54,54,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,55,55,55,55,55,55,50,50,50,50,50,50,53,53,53,53,54,54,54,54,54,54,54,54,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,49,49,49,49,56,56,56,56,56,56,56,56,56,51,51,51,51,51,51,51
9041,Montebello Bus Lines,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9042,City of Gardena Transportation Department,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
9042,City of Gardena Transportation Department,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,City of Gardena Transportation Department,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,59,59,59,59,59,59,59,59,59,59,59,59,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,44,44,43,43,43
9043,City of Commerce Municipal Buslines,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9043,City of Commerce Municipal Buslines,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9044,City of Arcadia Transit,Active,N,2,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,,,,,,,,,,,,,18,18,18,18,18,18,18,18,18,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
9045,Regional Transportation Commission of Southern Nevada,Active,N,23,"Las Vegas-Henderson, NV",DR,DO,154,155,155,154,154,149,150,150,176,176,176,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,Regional Transportation Commission of Southern Nevada,Active,N,23,"Las Vegas-Henderson, NV",DR,PT,159,159,159,159,159,159,159,159,150,150,177,176,177,177,186,186,186,186,186,150,150,150,150,177,150,150,150,150,150,150,154,154,154,157,159,159,159,159,159,162,164,172,172,175,174,173,173,164,176,180,180,179,185,186,184,180,184,188,190,190,189,188,198,201,203,202,196,194,217,212,220,219,218,213,218,221,220,226,222,232,226,223,226,227,229,218,221,222,224,221,217,215,216,217,218,219,219,219,219,215,216,230,228,218,241,249,260,262,263,265,267,268,260,261,258,266,263,264,268,270,270,288,291,290,336,277,330,297,293,302,300,296,278,280,285,288,286,289,295,290,304,254,266,263,256,262,262,263,265,264,263,265,272,285,290,286,283
9045,Regional Transportation Commission of Southern Nevada,Active,N,23,"Las Vegas-Henderson, NV",MB,PT,310,310,310,310,296,296,296,296,299,299,299,299,299,299,299,299,299,299,299,299,291,292,292,293,293,293,295,298,298,308,308,308,308,308,308,309,309,309,309,320,320,320,320,315,315,315,324,324,324,324,356,356,356,356,356,356,356,356,356,356,257,257,257,257,257,253,253,253,253,246,246,246,254,254,254,254,254,254,252,252,252,252,252,252,252,252,252,252,252,252,293,293,293,293,293,293,293,293,293,293,298,298,298,298,298,298,298,314,280,280,280,280,280,280,280,280,280,280,280,280,283,283,283,283,289,289,289,289,289,289,289,289,308,308,308,308,298,298,318,318,318,318,318,318,318,318,318,318,318,318,308,308,308,308,308,308,308
9045,Regional Transportation Commission of Southern Nevada,Active,N,23,"Las Vegas-Henderson, NV",RB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
9050,Simi Valley Transit,Active,Y,254,"Simi Valley, CA",DR,DO,7,7,7,7,7,7,7,7,7,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,11,10,11,10,10,11,10,10,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,Simi Valley Transit,Active,Y,254,"Simi Valley, CA",MB,DO,7,7,7,7,7,7,7,7,7,11,11,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,City of Corona,Active,Y,22,"Riverside-San Bernardino, CA",DR,PT,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,City of Corona,Active,Y,22,"Riverside-San Bernardino, CA",MB,PT,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,"San Diego Trolley, Inc.",Inactive,N,15,"San Diego, CA",LR,DO,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,89,89,89,89,89,89,100,100,100,100,100,100,99,99,99,99,99,99,99,99,99,99,99,99,134,134,134,134,134,134,134,134,134,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,Yuba-Sutter Transit Authority,Active,N,270,"Yuba City, CA",CB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
9061,Yuba-Sutter Transit Authority,Active,N,270,"Yuba City, CA",DR,PT,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
9061,Yuba-Sutter Transit Authority,Active,N,270,"Yuba City, CA",MB,PT,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
9062,Monterey-Salinas Transit,Active,N,276,"Seaside-Monterey, CA",CB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
9062,Monterey-Salinas Transit,Active,N,276,"Seaside-Monterey, CA",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,10,11,11,11,11,11,11,11,11,9,9,9,9,15,12,12,12,12,8,11,11,13,10,10,10,13,16,16,16,16,12,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,Monterey-Salinas Transit,Active,N,276,"Seaside-Monterey, CA",DR,PT,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,22,22,22,22,22,18,22,22,23,23,23,23,23,24,24,24,24,24,24,20,20,22,22,22,22,22,22,22,22,22,21,21,21,21,21,19,19,19,19,19,19,19,17,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,22,22,23,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,27,24,23,22,22,22,22,22,21,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,28,28
9062,Monterey-Salinas Transit,Active,N,276,"Seaside-Monterey, CA",MB,DO,75,75,75,75,75,75,75,75,75,75,75,75,83,83,81,81,79,77,77,77,77,77,85,85,84,86,84,86,86,88,88,88,88,84,84,84,78,78,78,78,72,72,72,72,72,72,72,72,72,72,72,72,72,68,68,68,68,68,68,68,56,56,56,56,56,56,56,56,56,51,51,51,51,51,51,51,51,51,52,53,53,53,53,53,53,53,53,53,53,54,58,58,58,58,58,58,58,57,57,57,60,57,59,57,58,57,57,58,58,58,58,60,60,60,63,62,61,59,59,59,56,60,60,59,59,59,59,59,57,57,57,57,57,56,57,61,61,61,50,50,50,50,50,50,50,50,50,50,50,50,42,43,43,43,43,43,43
9062,Monterey-Salinas Transit,Active,N,276,"Seaside-Monterey, CA",MB,PT,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,11,15,15,15,15,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,14,15,18,18,18,18,14,18,14,14,14,14,14,17,17,17,17,17,14,17,14,14,14,14,14,17,18,17,17,17,14,14,14,14,13,13,13,13,14,19,20,20,15,15,20,20,20,20,20,21,23,24,28,26,23,23,23,23,23,23,18,18,19,26,26,26,17,17,17,17,19,19,19,20,21,16,16,16,16,16,16,16,16,16,16,20,20,21,20,20,20,20,21,16
9078,Central Contra Costa Transit Authority,Active,N,66,"Concord, CA",DR,PT,40,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,44,42,44,44,44,44,44,44,48,56,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,55,55,55,55,49,55,48,48,48,48,48,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
9078,Central Contra Costa Transit Authority,Active,N,66,"Concord, CA",MB,DO,107,107,107,107,107,100,100,100,107,107,107,107,107,107,107,107,107,107,104,104,107,107,107,104,100,100,100,100,100,100,100,100,96,96,960,94,95,93,92,92,92,92,90,92,92,92,92,92,102,102,104,104,104,104,104,104,104,104,104,106,104,104,104,104,104,104,104,106,106,106,106,105,104,104,104,104,104,104,103,103,103,103,103,103,104,104,104,95,93,93,95,94,95,95,93,93,96,96,98,99,86,86,69,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,82,82,82,82,82,82,82,82,82,82,82,82,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,89,89,89,89,89,89,89,89
9079,SunLine Transit Agency,Active,N,111,"Indio-Cathedral City, CA",DR,DO,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,25,25,24,23,23,23,23,22,23,23,24,23,24,25,26,23,25,24,23,24,25,26,26,26,26,26,26,26,26,25,25,25,26,27,26,26,26,25,26,26,27,27,27,25,28,29,27,28,27,28,27,28,29,29,29,28,30,29,29,29,28
9079,SunLine Transit Agency,Active,N,111,"Indio-Cathedral City, CA",MB,DO,42,42,42,42,42,42,42,42,42,42,42,42,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,46,46,46,46,46,46,46,46,46,46,46,46,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,43,43,43,43,39,39,39,39,47,46,46,45,42,41,41,41,40,40,36,36,41,41,41,41,43,43,43,43,43,43,43,43,45,45,45,45,46,46,46,46,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,52,52,52,52,52
9086,City of Riverside Special Transportation,Active,N,22,"Riverside-San Bernardino, CA",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27
9087,Santa Maria Area Transit,Active,N,246,"Santa Maria, CA",DR,PT,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,6,6,6,6,6,6,6,6,6,6,6,6,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9087,Santa Maria Area Transit,Active,N,246,"Santa Maria, CA",MB,PT,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,0,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,31,31,31,31,31,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,19,19,19,19,19,19
9088,Napa County Transportation Planning Agency,Active,N,342,"Napa, CA",CB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
9088,Napa County Transportation Planning Agency,Active,N,342,"Napa, CA",DR,PT,10,10,10,10,10,10,11,11,24,24,24,24,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,10,10,10,11,11,11,12,12,12,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
9088,Napa County Transportation Planning Agency,Active,N,342,"Napa, CA",MB,PT,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,22,22,26,24,24,24,24,24,24,24,24,24,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
9089,Sonoma County Transit,Active,N,123,"Santa Rosa, CA",DR,PT,8,8,8,8,8,8,8,8,8,11,18,18,15,15,15,15,15,15,15,15,15,15,15,15,19,19,19,19,19,19,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9089,Sonoma County Transit,Active,N,123,"Santa Rosa, CA",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
9089,Sonoma County Transit,Active,N,123,"Santa Rosa, CA",MB,PT,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,41,41,41,39,39,39,37,37,37,35,35,35,35,35,35,37,37,37,37,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,35,35,35,35,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,35,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39
9090,Yolo County Transportation District,Active,N,28,"Sacramento, CA",DR,PT,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,5,5,5,5,5,5,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8
9090,Yolo County Transportation District,Active,N,28,"Sacramento, CA",MB,PT,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
9091,City of Visalia - Visalia City Coach,Active,N,162,"Visalia, CA",DR,PT,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
