5 digit NTDID,4 digit NTDID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
90001,9001,Regional Transportation Commission of Washoe County,DT,PT,Active,Full Reporter: Operating,Reno,NV,94,"Reno, NV-CA",164,"392,141",136,"327,768",2013,6,2013,"102,873","14,220",7.23," $	39,234 "," $	370,898 ", $	26.08 , $	2.76 
90001,9001,Regional Transportation Commission of Washoe County,MB,DO,Active,Full Reporter: Operating,Reno,NV,94,"Reno, NV-CA",164,"392,141",136,"327,768",2013,6,2013,,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,MB,PT,Active,Full Reporter: Operating,Reno,NV,94,"Reno, NV-CA",164,"392,141",136,"327,768",2013,6,2013,"27,565,692","8,008,678",3.44," $	5,880,392 "," $	23,793,017 ", $	2.97 , $	0.73 
90001,9001,Regional Transportation Commission of Washoe County,VP,PT,Active,Full Reporter: Operating,Reno,NV,94,"Reno, NV-CA",164,"392,141",136,"327,768",2013,6,2013,"5,843,028","112,339",52.01," $	394,462 "," $	470,437 ", $	4.19 , $	3.51 
90002,9002,City and County of Honolulu Department of Transportation Services,DR,DO,Active,Full Reporter: Operating,Honolulu,HI,54,"Urban Honolulu, HI",170,"802,459",277,"953,207",2013,6,2013,,,,,,,
90002,9002,City and County of Honolulu Department of Transportation Services,DR,PT,Active,Full Reporter: Operating,Honolulu,HI,54,"Urban Honolulu, HI",170,"802,459",277,"953,207",2013,6,2013,"10,383,127","841,447",12.34," $	1,622,821 "," $	36,777,567 ", $	43.71 , $	1.93 
90002,9002,City and County of Honolulu Department of Transportation Services,DT,PT,Active,Full Reporter: Operating,Honolulu,HI,54,"Urban Honolulu, HI",170,"802,459",277,"953,207",2013,6,2013,"1,063,836","160,255",6.64," $	287,320 "," $	3,751,893 ", $	23.41 , $	1.79 
90002,9002,City and County of Honolulu Department of Transportation Services,FB,PT,Active,Full Reporter: Operating,Honolulu,HI,54,"Urban Honolulu, HI",170,"802,459",277,"953,207",2013,6,2013,,,,,,,
90002,9002,City and County of Honolulu Department of Transportation Services,MB,DO,Active,Full Reporter: Operating,Honolulu,HI,54,"Urban Honolulu, HI",170,"802,459",277,"953,207",2013,6,2013,,,,,,,
90002,9002,City and County of Honolulu Department of Transportation Services,MB,PT,Active,Full Reporter: Operating,Honolulu,HI,54,"Urban Honolulu, HI",170,"802,459",277,"953,207",2013,6,2013,"359,913,127","69,242,214",5.20," $	55,038,042 "," $	182,880,968 ", $	2.64 , $	0.79 
90003,9003,San Francisco Bay Area Rapid Transit District,DR,PT,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",93,"833,762",2013,6,2013,,,," $	834,048 "," $	10,971,548 ",,
90003,9003,San Francisco Bay Area Rapid Transit District,HR,DO,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",93,"833,762",2013,6,2013,"1,649,251,188","126,546,495",13.03," $	406,055,540 "," $	525,014,638 ", $	4.15 , $	3.21 
90003,9003,San Francisco Bay Area Rapid Transit District,MG,PT,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",93,"833,762",2013,6,2013,,,,,,,
90004,9004,Golden Empire Transit District,DR,DO,Active,Full Reporter: Operating,Bakersfield,CA,79,"Bakersfield, CA",138,"523,994",98,"479,501",2013,6,2013,"407,034","54,863",7.42," $	126,693 "," $	1,467,187 ", $	26.74 , $	2.31 
90004,9004,Golden Empire Transit District,MB,DO,Active,Full Reporter: Operating,Bakersfield,CA,79,"Bakersfield, CA",138,"523,994",98,"479,501",2013,6,2013,"20,264,334","6,174,932",3.28," $	4,816,882 "," $	23,658,837 ", $	3.83 , $	0.78 
90006,9006,Santa Cruz Metropolitan Transit District,CB,DO,Active,Full Reporter: Operating,Santa Cruz,CA,204,"Santa Cruz, CA",58,"163,703",446,"254,538",2013,6,2013,"11,210,006","354,058",31.66," $	1,471,122 "," $	3,357,740 ", $	9.48 , $	4.16 
90006,9006,Santa Cruz Metropolitan Transit District,DR,DO,Active,Full Reporter: Operating,Santa Cruz,CA,204,"Santa Cruz, CA",58,"163,703",446,"254,538",2013,6,2013,"523,531","82,510",6.35," $	289,592 "," $	4,900,638 ", $	59.39 , $	3.51 
90006,9006,Santa Cruz Metropolitan Transit District,DR,PT,Active,Full Reporter: Operating,Santa Cruz,CA,204,"Santa Cruz, CA",58,"163,703",446,"254,538",2013,6,2013,,,,,,,
90006,9006,Santa Cruz Metropolitan Transit District,DT,PT,Active,Full Reporter: Operating,Santa Cruz,CA,204,"Santa Cruz, CA",58,"163,703",446,"254,538",2013,6,2013,"46,258","7,982",5.80," $	14,944 "," $	281,055 ", $	35.21 , $	1.87 
90006,9006,Santa Cruz Metropolitan Transit District,MB,DO,Active,Full Reporter: Operating,Santa Cruz,CA,204,"Santa Cruz, CA",58,"163,703",446,"254,538",2013,6,2013,"23,804,449","5,015,612",4.75," $	7,098,139 "," $	30,974,977 ", $	6.18 , $	1.42 
90007,9007,Modesto Area Express,DR,PT,Active,Full Reporter: Operating,Modesto,CA,105,"Modesto, CA",92,"358,172",59,"253,607",2013,6,2013,"777,417","114,326",6.80," $	259,738 "," $	3,131,906 ", $	27.39 , $	2.27 
90007,9007,Modesto Area Express,MB,PT,Active,Full Reporter: Operating,Modesto,CA,105,"Modesto, CA",92,"358,172",59,"253,607",2013,6,2013,"11,836,866","3,666,824",3.23," $	2,499,176 "," $	12,344,245 ", $	3.37 , $	0.68 
90008,9008,Santa Monica's Big Blue Bus,DR,PT,Active,Full Reporter: Operating,Santa Monica,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",51,"458,506",2013,6,2013,"64,654","25,289",2.56, $	-00 ," $	560,037 ", $	22.15 , $	-00 
90008,9008,Santa Monica's Big Blue Bus,MB,DO,Active,Full Reporter: Operating,Santa Monica,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",51,"458,506",2013,6,2013,"74,949,629","19,319,086",3.88," $	14,091,097 "," $	63,934,505 ", $	3.31 , $	0.73 
90009,9009,San Mateo County Transit District,DR,PT,Active,Full Reporter: Operating,San Carlos,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",97,"737,100",2013,6,2013,"2,195,425","252,058",8.71," $	709,660 "," $	11,443,670 ", $	45.40 , $	2.82 
90009,9009,San Mateo County Transit District,DT,PT,Active,Full Reporter: Operating,San Carlos,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",97,"737,100",2013,6,2013,"508,863","45,597",11.16," $	132,292 "," $	2,850,403 ", $	62.51 , $	2.90 
90009,9009,San Mateo County Transit District,MB,DO,Active,Full Reporter: Operating,San Carlos,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",97,"737,100",2013,6,2013,"39,298,316","9,584,955",4.10," $	12,859,407 "," $	81,145,684 ", $	8.47 , $	1.34 
90009,9009,San Mateo County Transit District,MB,PT,Active,Full Reporter: Operating,San Carlos,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",97,"737,100",2013,6,2013,"22,337,611","3,157,875",7.07," $	5,726,387 "," $	19,791,902 ", $	6.27 , $	1.81 
90010,9010,Torrance Transit System,DR,PT,Active,Full Reporter: Operating,Torrance,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",103,"606,847",2013,6,2013,,,,,,,
90010,9010,Torrance Transit System,DT,PT,Active,Full Reporter: Operating,Torrance,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",103,"606,847",2013,6,2013,"404,558","71,639",5.65," $	223,545 "," $	1,122,489 ", $	15.67 , $	3.12 
90010,9010,Torrance Transit System,MB,DO,Active,Full Reporter: Operating,Torrance,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",103,"606,847",2013,6,2013,"16,787,113","3,949,909",4.25," $	2,963,696 "," $	20,989,179 ", $	5.31 , $	0.75 
90010,9010,Torrance Transit System,MB,PT,Active,Full Reporter: Operating,Torrance,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",103,"606,847",2013,6,2013,"896,842","72,914",12.30," $	155,906 "," $	1,131,455 ", $	15.52 , $	2.14 
90012,9012,San Joaquin Regional Transit District,CB,PT,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,"9,803,485","213,168",45.99," $	891,515 "," $	2,496,246 ", $	11.71 , $	4.18 
90012,9012,San Joaquin Regional Transit District,DR,DO,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,,,,,,,
90012,9012,San Joaquin Regional Transit District,DR,PT,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,863,146,5.91, $	438 ," $	6,868 ", $	47.04 , $	3.00 
90012,9012,San Joaquin Regional Transit District,DT,PT,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,"232,058","36,388",6.38," $	135,331 "," $	1,417,326 ", $	38.95 , $	3.72 
90012,9012,San Joaquin Regional Transit District,MB,DO,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,"12,276,384","3,597,641",3.41," $	2,962,974 "," $	19,492,119 ", $	5.42 , $	0.82 
90012,9012,San Joaquin Regional Transit District,MB,PT,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,"1,775,093","416,001",4.27," $	342,339 "," $	5,375,631 ", $	12.92 , $	0.82 
90012,9012,San Joaquin Regional Transit District,VP,DO,Active,Full Reporter: Operating,Stockton,CA,102,"Stockton, CA",93,"370,583","1,489","685,306",2013,6,2013,,,,,,,
90013,9013,Santa Clara Valley Transportation Authority,DR,PT,Active,Full Reporter: Operating,San Jose,CA,29,"San Jose, CA",286,"1,664,496",346,"1,880,876",2013,6,2013,"8,205,016","732,793",11.20," $	2,989,905 "," $	21,954,919 ", $	29.96 , $	4.08 
90013,9013,Santa Clara Valley Transportation Authority,LR,DO,Active,Full Reporter: Operating,San Jose,CA,29,"San Jose, CA",286,"1,664,496",346,"1,880,876",2013,6,2013,"58,102,944","10,742,292",5.41," $	9,537,182 "," $	68,972,255 ", $	6.42 , $	0.89 
90013,9013,Santa Clara Valley Transportation Authority,MB,DO,Active,Full Reporter: Operating,San Jose,CA,29,"San Jose, CA",286,"1,664,496",346,"1,880,876",2013,6,2013,"166,423,856","32,404,598",5.14," $	28,793,974 "," $	224,474,914 ", $	6.93 , $	0.89 
90013,9013,Santa Clara Valley Transportation Authority,MB,PT,Active,Full Reporter: Operating,San Jose,CA,29,"San Jose, CA",286,"1,664,496",346,"1,880,876",2013,6,2013,"1,320,862","341,369",3.87, $	-00 ," $	1,522,314 ", $	4.46 , $	-00 
90014,9014, Alameda-Contra Costa Transit District,CB,DO,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",524,"1,425,275",2013,6,2013,,,,,,,
90014,9014, Alameda-Contra Costa Transit District,DR,PT,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",524,"1,425,275",2013,6,2013,"7,327,669","716,684",10.22," $	2,690,478 "," $	36,781,318 ", $	51.32 , $	3.75 
90014,9014, Alameda-Contra Costa Transit District,MB,DO,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",524,"1,425,275",2013,6,2013,"203,277,843","54,929,401",3.70," $	58,234,014 "," $	292,493,051 ", $	5.32 , $	1.06 
90014,9014, Alameda-Contra Costa Transit District,MB,PT,Active,Full Reporter: Operating/Building,Oakland,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",524,"1,425,275",2013,6,2013,0,"305,487",0.00," $	575,399 "," $	2,725,468 ", $	8.92 , $	1.88 
90015,9015,San Francisco Municipal Railway,CC,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"8,497,218","6,813,349",1.25," $	26,697,764 "," $	51,868,243 ", $	7.61 , $	3.92 
90015,9015,San Francisco Municipal Railway,DR,PT,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"3,135,918","582,565",5.38," $	834,321 "," $	13,181,343 ", $	22.63 , $	1.43 
90015,9015,San Francisco Municipal Railway,DT,PT,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"686,813","277,761",2.47," $	319,952 "," $	5,054,900 ", $	18.20 , $	1.15 
90015,9015,San Francisco Municipal Railway,LR,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"129,329,354","45,358,815",2.85," $	40,336,412 "," $	182,399,900 ", $	4.02 , $	0.89 
90015,9015,San Francisco Municipal Railway,MB,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"222,183,652","97,180,861",2.29," $	86,420,407 "," $	257,977,594 ", $	2.65 , $	0.89 
90015,9015,San Francisco Municipal Railway,SR,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"12,372,290","8,390,344",1.47," $	7,461,314 "," $	16,075,401 ", $	1.92 , $	0.89 
90015,9015,San Francisco Municipal Railway,TB,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",49,"805,235",2013,6,2013,"95,481,477","65,247,637",1.46," $	58,023,023 "," $	141,409,025 ", $	2.17 , $	0.89 
90016,9016,"Golden Gate Bridge, Highway and Transportation District",DR,PT,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",160,"869,000",2013,6,2013,"1,207,242","129,321",9.34," $	312,579 "," $	5,304,479 ", $	41.02 , $	2.42 
90016,9016,"Golden Gate Bridge, Highway and Transportation District",FB,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",160,"869,000",2013,6,2013,"25,539,026","2,324,874",10.99," $	15,226,480 "," $	26,256,854 ", $	11.29 , $	6.55 
90016,9016,"Golden Gate Bridge, Highway and Transportation District",MB,DO,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",160,"869,000",2013,6,2013,"72,941,087","6,627,935",11.01," $	16,487,250 "," $	71,034,133 ", $	10.72 , $	2.49 
90016,9016,"Golden Gate Bridge, Highway and Transportation District",MB,PT,Active,Full Reporter: Operating,San Francisco,CA,13,"San Francisco-Oakland, CA",524,"3,281,212",160,"869,000",2013,6,2013,"250,754","13,889",18.05," $	103,028 "," $	149,631 ", $	10.77 , $	7.42 
90017,9017,City of Santa Rosa,DR,PT,Active,Full Reporter: Operating,Santa Rosa,CA,123,"Santa Rosa, CA",98,"308,231",51,"168,856",2013,6,2013,"232,136","52,855",4.39," $	130,516 "," $	1,291,082 ", $	24.43 , $	2.47 
90017,9017,City of Santa Rosa,MB,DO,Active,Full Reporter: Operating,Santa Rosa,CA,123,"Santa Rosa, CA",98,"308,231",51,"168,856",2013,6,2013,"7,751,809","2,808,628",2.76," $	1,899,976 "," $	9,937,045 ", $	3.54 , $	0.68 
90017,9017,City of Santa Rosa,MB,PT,Active,Full Reporter: Operating,Santa Rosa,CA,123,"Santa Rosa, CA",98,"308,231",51,"168,856",2013,6,2013,"32,603","7,582",4.30," $	128,117 "," $	142,688 ", $	18.82 , $	16.90 
90019,9019,Sacramento Regional Transit District,DR,DO,Active,Full Reporter: Operating,Sacramento,CA,28,"Sacramento, CA",471,"1,723,634",213,"972,076",2013,6,2013,"16,341","3,976",4.11," $	4,335 "," $	243,337 ", $	61.20 , $	1.09 
90019,9019,Sacramento Regional Transit District,DR,PT,Active,Full Reporter: Operating,Sacramento,CA,28,"Sacramento, CA",471,"1,723,634",213,"972,076",2013,6,2013,,,," $	976,206 "," $	14,170,323 ",,
90019,9019,Sacramento Regional Transit District,LR,DO,Active,Full Reporter: Operating,Sacramento,CA,28,"Sacramento, CA",471,"1,723,634",213,"972,076",2013,6,2013,"75,796,526","13,513,471",5.61," $	14,729,637 "," $	50,023,110 ", $	3.70 , $	1.09 
90019,9019,Sacramento Regional Transit District,MB,DO,Active,Full Reporter: Operating,Sacramento,CA,28,"Sacramento, CA",471,"1,723,634",213,"972,076",2013,6,2013,"49,439,889","13,784,179",3.59," $	15,024,707 "," $	73,805,102 ", $	5.35 , $	1.09 
90020,9020,Santa Barbara Metropolitan Transit District,CB,DO,Active,Full Reporter: Operating,Santa Barbara,CA,184,"Santa Barbara, CA",56,"195,861",84,"306,101",2013,6,2013,"1,611,597","39,990",40.30," $	174,827 "," $	250,578 ", $	6.27 , $	4.37 
90020,9020,Santa Barbara Metropolitan Transit District,DR,PT,Active,Full Reporter: Operating,Santa Barbara,CA,184,"Santa Barbara, CA",56,"195,861",84,"306,101",2013,6,2013,"292,989","51,412",5.70," $	169,690 "," $	752,807 ", $	14.64 , $	3.30 
90020,9020,Santa Barbara Metropolitan Transit District,MB,DO,Active,Full Reporter: Operating,Santa Barbara,CA,184,"Santa Barbara, CA",56,"195,861",84,"306,101",2013,6,2013,"33,102,646","7,734,339",4.28," $	7,907,405 "," $	20,799,914 ", $	2.69 , $	1.02 
90020,9020,Santa Barbara Metropolitan Transit District,MB,PT,Active,Full Reporter: Operating,Santa Barbara,CA,184,"Santa Barbara, CA",56,"195,861",84,"306,101",2013,6,2013,,,,,,,
90022,9022,Norwalk Transit System,DR,DO,Active,Full Reporter: Operating,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",37,"637,365",2013,6,2013,,,,,,,
90022,9022,Norwalk Transit System,DR,PT,Active,Full Reporter: Operating,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",37,"637,365",2013,6,2013,"46,406","16,146",2.87," $	13,261 "," $	347,195 ", $	21.50 , $	0.82 
90022,9022,Norwalk Transit System,DT,PT,Active,Full Reporter: Operating,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",37,"637,365",2013,6,2013,"20,085","5,170",3.88," $	2,360 "," $	117,921 ", $	22.81 , $	0.46 
90022,9022,Norwalk Transit System,MB,DO,Active,Full Reporter: Operating,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",37,"637,365",2013,6,2013,"6,823,934","1,880,629",3.63," $	1,366,717 "," $	10,381,081 ", $	5.52 , $	0.73 
90022,9022,Norwalk Transit System,MB,PT,Active,Full Reporter: Operating,Norwalk,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",37,"637,365",2013,6,2013,,,,,,,
90023,9023,Long Beach Transit,DR,PT,Active,Full Reporter: Operating,Long Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",98,"800,000",2013,6,2013,,,,,,,
90023,9023,Long Beach Transit,DT,PT,Active,Full Reporter: Operating,Long Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",98,"800,000",2013,6,2013,"218,383","50,414",4.33," $	88,946 "," $	1,029,410 ", $	20.42 , $	1.76 
90023,9023,Long Beach Transit,FB,PT,Active,Full Reporter: Operating,Long Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",98,"800,000",2013,6,2013,,,,,,,
90023,9023,Long Beach Transit,MB,DO,Active,Full Reporter: Operating,Long Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",98,"800,000",2013,6,2013,"89,841,534","28,597,870",3.14," $	17,760,480 "," $	75,272,581 ", $	2.63 , $	0.62 
90024,9024,City of La Mirada Transit,DR,DO,Active,Full Reporter: Operating,La Mirada,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",8,"48,527",2013,6,2013,,,,,,,
90024,9024,City of La Mirada Transit,DR,PT,Active,Full Reporter: Operating,La Mirada,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",8,"48,527",2013,6,2013,"180,590","53,578",3.37," $	32,897 "," $	937,345 ", $	17.50 , $	0.61 
90024,9024,City of La Mirada Transit,MB,DO,Active,Full Reporter: Operating,La Mirada,CA,2,"Los Angeles-Long Beach-Anaheim, CA","1,736","12,150,996",8,"48,527",2013,6,2013,,,,,,,
90026,9026,San Diego Metropolitan Transit System,CB,PT,Active,Full Reporter: Operating,San Diego,CA,15,"San Diego, CA",732,"2,956,746",716,"2,218,791",2013,6,2013,"7,343,757","307,407",23.89," $	1,270,230 "," $	2,726,809 ", $	8.87 , $	4.13 
90026,9026,San Diego Metropolitan Transit System,DR,PT,Active,Full Reporter: Operating,San Diego,CA,15,"San Diego, CA",732,"2,956,746",716,"2,218,791",2013,6,2013,"4,751,746","511,158",9.30," $	2,007,302 "," $	14,504,905 ", $	28.38 , $	3.93 
90026,9026,San Diego Metropolitan Transit System,LR,DO,Active,Full Reporter: Operating,San Diego,CA,15,"San Diego, CA",732,"2,956,746",716,"2,218,791",2013,6,2013,"173,151,068","29,699,366",5.83," $	35,553,838 "," $	66,350,716 ", $	2.23 , $	1.20 
90026,9026,San Diego Metropolitan Transit System,MB,DO,Active,Full Reporter: Operating,San Diego,CA,15,"San Diego, CA",732,"2,956,746",716,"2,218,791",2013,6,2013,"108,221,833","28,926,914",3.74," $	28,621,363 "," $	97,680,972 ", $	3.38 , $	0.99 
90026,9026,San Diego Metropolitan Transit System,MB,PT,Active,Full Reporter: Operating,San Diego,CA,15,"San Diego, CA",732,"2,956,746",716,"2,218,791",2013,6,2013,"71,925,406","22,660,645",3.17," $	23,198,889 "," $	45,340,803 ", $	2.00 , $	1.02 
90027,9027,Fresno Area Express,DR,PT,Active,Full Reporter: Operating,Fresno,CA,63,"Fresno, CA",171,"654,628",133,"508,453",2013,6,2013,"1,439,509","203,999",7.06," $	271,059 "," $	6,087,823 ", $	29.84 , $	1.33 
90027,9027,Fresno Area Express,MB,DO,Active,Full Reporter: Operating,Fresno,CA,63,"Fresno, CA",171,"654,628",133,"508,453",2013,6,2013,"30,489,743","12,442,248",2.45," $	9,590,617 "," $	40,237,044 ", $	3.23 , $	0.77 
,9028,City of Vallejo Transportation Program,DR,PT,Inactive,,Vallejo,CA,203,"Vallejo, CA",42,"165,074",48,"210,000",2012,6,2012,,,,,,,
,9028,City of Vallejo Transportation Program,FB,PT,Inactive,,Vallejo,CA,203,"Vallejo, CA",42,"165,074",48,"210,000",2012,6,2012,"18,993,068","668,770",28.40," $	6,113,652 "," $	12,881,863 ", $	19.26 , $	9.14 
,9028,City of Vallejo Transportation Program,MB,PT,Inactive,,Vallejo,CA,203,"Vallejo, CA",42,"165,074",48,"210,000",2012,6,2012,,,,,,,
90029,9029,Omnitrans,DR,PT,Active,Full Reporter: Operating,San Bernardino,CA,22,"Riverside-San Bernardino, CA",545,"1,932,666",463,"1,484,000",2013,6,2013,"5,431,558","491,179",11.06," $	1,468,653 "," $	12,591,664 ", $	25.64 , $	2.99 
